电影详情链接,图片链接,影片中文名,影片外国名,评分,评价数,概况,相关信息
https://movie.douban.com/subject/25917973/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2276780256.jpg,心迷宫, ,8.7,542473,荒诞讽刺，千奇百巧，抽丝剥茧，百转千回,导演: 忻钰坤 Yukun Xin   主演: 霍卫民 Weimin Huo  王笑天 Xiaotian Wang ...2014  中国大陆  剧情 犯罪 悬疑
https://movie.douban.com/subject/1907966/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg,疯狂原始人,  The Croods,8.7,858507,老少皆宜，这就是好莱坞动画的魅力,导演: 科克·德·米科 Kirk De Micco  克里斯·桑德斯 Chris Sanders   主演...2013  美国  喜剧 动画 冒险
https://movie.douban.com/subject/1578507/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,谍影重重3,  The Bourne Ultimatum,8.8,429960,像吃了苏打饼一样干脆的电影,导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon  ...2007  美国 德国 法国 英国  动作 悬疑 惊悚
https://movie.douban.com/subject/1297574/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg,英雄本色, ,8.6,556286,英雄泪短，兄弟情长 ,导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow  狄龙 Lung Ti  张国...1986  中国香港  剧情 动作 犯罪
https://movie.douban.com/subject/1292208/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg,上帝之城,  Cidade de Deus,9.0,307725,被上帝抛弃了的上帝之城,导演: 费尔南多·梅里尔斯 Fernando Meirelles  卡迪亚·兰德 Kátia Lund  &amp;nbsp...2002  巴西 法国  犯罪 剧情
https://movie.douban.com/subject/1291585/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg,风之谷,  風の谷のナウシカ,8.9,362571,动画片的圣经,导演: 宫崎骏 Hayao Miyazaki   主演: 岛本须美 Sumi Shimamoto  松田洋治 Y...1984  日本  动画 奇幻 冒险
https://movie.douban.com/subject/10808442/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2074715729.jpg,爱在午夜降临前,  Before Midnight,8.9,417908,所谓爱情，就是话唠一路，都不会心生腻烦，彼此嫌弃,导演: 理查德·林克莱特 Richard Linklater   主演: 伊桑·霍克 Ethan Hawke ...2013  美国 希腊  剧情 爱情
https://movie.douban.com/subject/1300374/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,绿里奇迹,  The Green Mile,8.9,343936,天使暂时离开,导演: 弗兰克·德拉邦特 Frank Darabont   主演: 汤姆·汉克斯 Tom Hanks  ...1999  美国  犯罪 剧情 奇幻 悬疑
https://movie.douban.com/subject/25895901/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2603364117.jpg,海街日记,  海街diary,8.8,463478,是枝裕和的家庭习作,导演: 是枝裕和 Hirokazu Koreeda   主演: 绫濑遥 Haruka Ayase  长泽雅美 M...2015  日本  剧情 家庭
https://movie.douban.com/subject/1295409/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2597918718.jpg,纵横四海,  緃横四海,8.8,437525,香港浪漫主义警匪动作片的巅峰之作,导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow  张国荣 Leslie Cheung...1991  中国香港  剧情 喜剧 动作 犯罪
https://movie.douban.com/subject/27119724/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567198874.jpg,小丑,  Joker,8.7,1034426, ,导演: 托德·菲利普斯 Todd Phillips   主演: 杰昆·菲尼克斯 Joaquin Phoeni...2019  美国 加拿大  剧情 犯罪 惊悚
https://movie.douban.com/subject/1291822/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p470419493.jpg,卢旺达饭店,  Hotel Rwanda,8.9,338714,当这个世界闭上双眼，他却敞开了怀抱,导演: 特瑞·乔治 Terry George   主演: 唐·钱德尔 Don Cheadle  苏菲·奥...2004  英国 南非 意大利 美国  剧情 传记 历史 战争
https://movie.douban.com/subject/1307856/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505048077.jpg,背靠背，脸对脸, ,9.5,142793, ,导演: 黄建新 Jianxin Huang  杨亚洲 Yazhou Yang   主演: 牛振华 Zhenhua N...1994  中国大陆 中国香港  剧情
https://movie.douban.com/subject/1304447/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg,记忆碎片,  Memento,8.7,619344,一个针管引发的血案,导演: 克里斯托弗·诺兰 Christopher Nolan   主演: 盖·皮尔斯 Guy Pearce ...2000  美国  犯罪 剧情 悬疑 惊悚
https://movie.douban.com/subject/24733428/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2595591069.jpg,心灵奇旅,  Soul,8.7,1017157, ,导演: 彼特·道格特 Pete Docter  凯普·鲍尔斯 Kemp Powers   主演: 杰米·...2020  美国  动画 奇幻 音乐
https://movie.douban.com/subject/1862151/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p712241453.jpg,疯狂的石头, ,8.6,846371,中国版《两杆大烟枪》,导演: 宁浩 Hao Ning   主演: 郭涛 Tao Guo  刘桦 Hua Liu  连晋 Teddy Lin2006  中国大陆 中国香港  喜剧 犯罪
https://movie.douban.com/subject/1293460/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg,雨中曲,  Singin' in the Rain,9.1,234901,骨灰级歌舞片,导演: 斯坦利·多南 Stanley Donen  吉恩·凯利 Gene Kelly   主演: 吉恩·...1952  美国  喜剧 歌舞 爱情
https://movie.douban.com/subject/1292226/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2560717825.jpg,2001太空漫游,  2001: A Space Odyssey,8.9,343971,现代科幻电影的开山之作，最伟大导演的最伟大影片,导演: 斯坦利·库布里克 Stanley Kubrick   主演: 凯尔·杜拉 Keir Dullea  ...1968  英国 美国  科幻 惊悚 冒险
https://movie.douban.com/subject/1307106/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p958008320.jpg,无间道2,  無間道II,8.7,496746, ,导演: 刘伟强  麦兆辉   主演: 陈冠希 Edison Chen  余文乐 Shawn Yue  曾...2003  中国香港  剧情 犯罪 惊悚
https://movie.douban.com/subject/3792799/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,岁月神偷,  歲月神偷,8.7,583332,岁月流逝，来日可追,导演: 罗启锐 Alex Law   主演: 吴君如 Sandra Ng  任达华 Simon Yam  钟绍...2010  中国香港 中国大陆  剧情 家庭
https://movie.douban.com/subject/1959195/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2603716224.jpg,忠犬八公物语,  ハチ公物語,9.2,201103,养狗三日，便会对你终其一生,导演: 神山征二郎 Seijirô Kôyama   主演: 仲代达矢 Tatsuya Nakadai ...1987  日本  剧情
https://movie.douban.com/subject/27622447/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2530599636.jpg,小偷家族,  万引き家族,8.7,830953,我们组成了家,导演: 是枝裕和 Hirokazu Koreeda   主演: 中川雅也 Lily Franky  安藤樱 Sa...2018  日本  剧情 犯罪 家庭
https://movie.douban.com/subject/24750126/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2584519452.jpg,荒蛮故事,  Relatos salvajes,8.8,455147,始于荒诞，止于更荒诞,导演: 达米安·斯兹弗隆 Damián Szifron   主演: 达里奥·葛兰帝内提 Darío...2014  阿根廷 西班牙  剧情 喜剧 犯罪
https://movie.douban.com/subject/6534248/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1735642656.jpg,无敌破坏王,  Wreck-It Ralph,8.7,557731,迪士尼和皮克斯拿错剧本的产物,导演: 瑞奇·莫尔 Rich Moore   主演: 约翰·C·赖利 John C. Reilly  萨拉...2012  美国  喜剧 动画 奇幻 冒险
https://movie.douban.com/subject/25773932/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg,爆裂鼓手,  Whiplash,8.7,606388,这个世界从不善待努力的人，努力了也不一定会成功，但是知道自己在努力，就是活下去的动力,导演: 达米恩·查泽雷 Damien Chazelle   主演: 迈尔斯·特勒 Miles Teller ...2014  美国  剧情 音乐
https://movie.douban.com/subject/1291578/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,冰川时代,  Ice Age,8.6,632791,松鼠才是角儿,导演: 卡洛斯·沙尔丹哈 Carlos Saldanha  克里斯·韦奇 Chris Wedge   主演...2002  美国  喜剧 动画 冒险
https://movie.douban.com/subject/3011051/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,恐怖游轮,  Triangle,8.5,892433,不要企图在重复中寻找已经失去的爱,导演: 克里斯托弗·史密斯 Christopher Smith   主演: 梅利莎·乔治 Melissa ...2009  英国 澳大利亚  剧情 悬疑 惊悚
https://movie.douban.com/subject/1292329/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg,牯岭街少年杀人事件,  牯嶺街少年殺人事件,8.9,313639,弱者送给弱者的一刀,导演: 杨德昌 Edward Yang   主演: 张震 Chen Chang  杨静怡 Lisa Yang  张...1991  中国台湾  剧情 犯罪
https://movie.douban.com/subject/2209573/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg,贫民窟的百万富翁,  Slumdog Millionaire,8.6,760136,上帝之城+猜火车+阿甘正传+开心辞典=山寨富翁,导演: 丹尼·鲍尔 Danny Boyle  洛芙琳·坦丹 Loveleen Tandan   主演: 戴夫...2008  英国  剧情 爱情
https://movie.douban.com/subject/1310177/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p456703618.jpg,东京教父,  東京ゴッドファーザーズ,9.0,243939, ,导演: 今敏 Satoshi Kon   主演: 江守彻 Toru Emori  梅垣义明 Yoshiaki Ume...2003  日本  剧情 喜剧 动画
https://movie.douban.com/subject/1292328/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,东邪西毒,  東邪西毒,8.6,590105,电影诗,导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung  林青霞 Brigitte...1994  中国香港 中国台湾  剧情 动作 爱情 武侠 古装
https://movie.douban.com/subject/1307811/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg,魔女宅急便,  魔女の宅急便,8.7,472778,宫崎骏的电影总让人感觉世界是美好的，阳光明媚的,导演: 宫崎骏 Hayao Miyazaki   主演: 高山南 Minami Takayama  佐久间玲 Re...1989  日本  动画 奇幻 冒险
https://movie.douban.com/subject/1867345/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2676812053.jpg,遗愿清单,  The Bucket List,8.7,478808,用剩余不多的时间，去燃烧整个生命,导演: 罗伯·莱纳 Rob Reiner   主演: 杰克·尼科尔森 Jack Nicholson  摩根...2007  美国  冒险 喜剧 剧情
https://movie.douban.com/subject/27059130/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2505928032.jpg,大佛普拉斯, ,8.7,477777,人们可以登上月球，却永远无法探索人们内心的宇宙,导演: 黄信尧 Hsin-yao Huang   主演: 庄益增 Yizeng Zhuang  陈竹昇 Chu-sh...2017  中国台湾  剧情 喜剧
https://movie.douban.com/subject/4848115/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p709670262.jpg,你看起来好像很好吃,  おまえうまそうだな,8.9,342304,感情不分食草或者食肉,导演: 藤森雅也 Masaya Fujimori   主演: 山口胜平 Kappei Yamaguchi  爱河...2010  日本  剧情 动画 儿童
https://movie.douban.com/subject/1308857/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg,可可西里, ,8.9,312028,坚硬的信仰,导演: 陆川 Chuan Lu   主演: 多布杰 Duobujie  张磊 Lei Zhang  亓亮 Qi L...2004  中国大陆 中国香港  剧情 犯罪
https://movie.douban.com/subject/1978709/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549648344.jpg,黑天鹅,  Black Swan,8.6,795895,黑暗之美,导演: 达伦·阿罗诺夫斯基 Darren Aronofsky   主演: 娜塔莉·波特曼 Natalie...2010  美国  剧情 惊悚
https://movie.douban.com/subject/1293908/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2170238828.jpg,城市之光,  City Lights,9.3,152493,永远的小人物，伟大的卓别林,导演: Charles Chaplin   主演: 查理·卓别林 Charles Chaplin  弗吉尼亚·...1931  美国  喜剧 剧情 爱情
https://movie.douban.com/subject/3075287/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg,源代码,  Source Code,8.5,854651,邓肯·琼斯继《月球》之后再度奉献出一部精彩绝伦的科幻佳作,导演: 邓肯·琼斯 Duncan Jones   主演: 杰克·吉伦哈尔 Jake Gyllenhaal  ...2011  美国 加拿大  科幻 悬疑 惊悚
https://movie.douban.com/subject/1292401/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg,真爱至上,  Love Actually,8.5,754049,爱，是个动词,导演: 理查德·柯蒂斯 Richard Curtis   主演: 休·格兰特 Hugh Grant  连姆...2003  英国 美国 法国  喜剧 剧情 爱情
https://movie.douban.com/subject/25980443/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2421855655.jpg,海边的曼彻斯特,  Manchester by the Sea,8.6,566769,我们都有权利不与自己的过去和解,导演: 肯尼斯·罗纳根 Kenneth Lonergan   主演: 卡西·阿弗莱克 Casey Affle...2016  美国  剧情 家庭
https://movie.douban.com/subject/1291992/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910924635.jpg,末路狂花,  Thelma &amp; Louise,8.9,274010,没有了退路，只好飞向自由,导演: 雷德利·斯科特 Ridley Scott   主演: 吉娜·戴维斯 Geena Davis  苏...1991  美国 英国 法国  犯罪 剧情 惊悚
https://movie.douban.com/subject/5300054/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549558913.jpg,波西米亚狂想曲,  Bohemian Rhapsody,8.6,624182, ,导演: 布莱恩·辛格 Bryan Singer   主演: 拉米·马雷克 Rami Malek  本·哈...2018  英国 美国  剧情 传记 同性 音乐
https://movie.douban.com/subject/1291870/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2353324612.jpg,雨人,  Rain Man,8.7,412926,生活在自己的世界里，也可以让周围的人显得可笑和渺小,导演: 巴瑞·莱文森 Barry Levinson   主演: 达斯汀·霍夫曼 Dustin Hoffman ...1988  美国  剧情
https://movie.douban.com/subject/4739952/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1505312273.jpg,初恋这件小事,  สิ่งเล็กเล็กที่เรียกว่า...รัก,8.5,996001,黑小鸭速效美白记,导演: 普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn  华森·波克彭...2010  泰国  剧情 喜剧 爱情
https://movie.douban.com/subject/1303394/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570901292.jpg,青蛇, ,8.6,541446,人生如此，浮生如斯谁人言，花彼岸，此生情长意短谁都是不懂爱的罢了,导演: 徐克 Hark Tsui   主演: 张曼玉 Maggie Cheung  王祖贤 Joey Wang  ...1993  中国香港 中国大陆  剧情 爱情 奇幻 古装
https://movie.douban.com/subject/1302827/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg,人工智能,  A.I. Artificial Intelligence,8.7,458604,对爱的执着，可以超越一切,导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 海利·乔·奥斯蒙 Haley...2001  美国 英国  剧情 科幻
https://movie.douban.com/subject/1309163/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg,恋恋笔记本,  The Notebook,8.5,689424,爱情没有那么多借口，如果不能圆满，只能说明爱的不够 ,导演: 尼克·卡索维茨 Nick Cassavetes   主演: 瑞恩·高斯林 Ryan Gosling ...2004  美国  剧情 爱情
https://movie.douban.com/subject/1296909/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,虎口脱险,  La grande vadrouille,8.9,265700,永远看不腻的喜剧,导演: 杰拉尔·乌里 Gérard Oury   主演: 路易·德·菲耐斯 Louis de Funès...1966  法国 英国  喜剧 战争
https://movie.douban.com/subject/3592854/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2236181653.jpg,疯狂的麦克斯4：狂暴之路,  Mad Max: Fury Road,8.7,545527,“多么美好的一天！”轰轰轰砰咚，啪哒哒哒轰隆隆，磅~,导演: 乔治·米勒 George Miller   主演: 汤姆·哈迪 Tom Hardy  查理兹·塞...2015  澳大利亚 美国  动作 科幻 冒险
https://movie.douban.com/subject/1291844/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg,终结者2：审判日,  Terminator 2: Judgment Day,8.8,350352,少见的超越首部的续集，动作片中的经典,导演: 詹姆斯·卡梅隆 James Cameron   主演: 阿诺·施瓦辛格 Arnold Schwarz...1991  美国 法国  动作 科幻
https://movie.douban.com/subject/25934014/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2901102612.jpg,爱乐之城,  La La Land,8.4,968264, ,导演: 达米恩·查泽雷 Damien Chazelle   主演: 瑞恩·高斯林 Ryan Gosling ...2016  美国  剧情 爱情 歌舞
https://movie.douban.com/subject/1291879/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1598883511.jpg,罗生门,  羅生門,8.8,324174,人生的N种可能性,导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune  京町子 ...1950  日本  剧情 犯罪 悬疑
https://movie.douban.com/subject/1292287/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg,新龙门客栈,  新龍門客棧,8.7,457894,嬉笑怒骂，调风动月,导演: 李惠民 Raymond Lee   主演: 张曼玉 Maggie Cheung  林青霞 Brigitte ...1992  中国香港 中国大陆  动作 爱情 武侠 古装
https://movie.douban.com/subject/1297880/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2174804034.jpg,芙蓉镇, ,9.3,150091, ,导演: 谢晋 Jin Xie   主演: 刘晓庆 Xiaoqing Liu  姜文 Wen Jiang  郑在石...1987  中国大陆  剧情 爱情
https://movie.douban.com/subject/1438652/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1086394013.jpg,无耻混蛋,  Inglourious Basterds,8.7,494255,昆汀同学越来越变态了，比北野武还杜琪峰,导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 布拉德·皮特 Brad Pitt  ...2009  德国 美国  剧情 犯罪
https://movie.douban.com/subject/1300117/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2195672555.jpg,千钧一发,  Gattaca,8.8,310775,一部能引人思考的科幻励志片,导演: 安德鲁·尼科尔 Andrew Niccol   主演: 伊桑·霍克 Ethan Hawke  乌玛...1997  美国  剧情 科幻 惊悚
https://movie.douban.com/subject/1959877/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2627847859.jpg,崖上的波妞,  崖の上のポニョ,8.6,514744, ,导演: 宫崎骏 Hayao Miyazaki   主演: 奈良柚莉爱 Yuria Nara  土井洋辉 Hir...2008  日本  动画 奇幻 冒险
https://movie.douban.com/subject/34874432/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2868462052.jpg,花束般的恋爱,  花束みたいな恋をした,8.6,665229, ,导演: 土井裕泰 Nobuhiro Doi   主演: 菅田将晖 Masaki Suda  有村架纯 Kasu...2021  日本  剧情 爱情
https://movie.douban.com/subject/1293318/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2237136718.jpg,萤火虫之墓,  火垂るの墓,8.7,411957,幸福是生生不息，却难以触及的远 ,导演: 高畑勋 Isao Takahata   主演: 辰己努  白石绫乃  志乃原良子1988  日本  动画 剧情 战争
https://movie.douban.com/subject/25807345/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2187896734.jpg,彗星来的那一夜,  Coherence,8.6,602785,小成本大魅力,导演: 詹姆斯·沃德·布柯特 James Ward Byrkit   主演: 艾米丽·芭尔多尼 Em...2013  美国 英国  科幻 悬疑 惊悚
https://movie.douban.com/subject/2051007/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p721429854.jpg,哈利·波特与死亡圣器(上),  Harry Potter and the Deathly Hallows: Part 1,8.5,600143,最忠于原著的一部,导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...2010  英国 美国  奇幻 冒险
https://movie.douban.com/subject/26787574/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507709428.jpg,奇迹男孩,  Wonder,8.6,562736,世界不完美，爱会有奇迹,导演: 斯蒂芬·卓博斯基 Stephen Chbosky   主演: 雅各布·特伦布莱 Jacob Tr...2017  美国 中国香港  剧情 儿童 家庭
https://movie.douban.com/subject/1304141/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461390.jpg,黑客帝国2：重装上阵,  The Matrix Reloaded,8.7,416768,一个精彩的世界观正在缓缓建立,导演: 拉娜·沃卓斯基 Lana Wachowski  莉莉·沃卓斯基 Lilly Wachowski   ...2003  美国  动作 科幻
https://movie.douban.com/subject/26430107/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg,二十二, ,8.7,297285,有一些东西不应该被遗忘,导演: 郭柯 Ke Guo   主演: 2015  中国大陆  纪录片
https://movie.douban.com/subject/25864085/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2250098990.jpg,火星救援,  The Martian,8.5,753693, ,导演: 雷德利·斯科特 Ridley Scott   主演: 马特·达蒙 Matt Damon  杰西卡...2015  英国 美国 匈牙利 约旦  剧情 科幻 冒险
https://movie.douban.com/subject/1428175/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg,血钻,  Blood Diamond,8.7,390072,每个美丽事物背后都是滴血的现实,导演: 爱德华·兹威克 Edward Zwick   主演: 莱昂纳多·迪卡普里奥 Leonardo ...2006  美国 德国 英国  剧情 惊悚 冒险
https://movie.douban.com/subject/1419936/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p792282381.jpg,战争之王,  Lord of War,8.7,378939,做一颗让别人需要你的棋子,导演: 安德鲁·尼科尔 Andrew Niccol   主演: 尼古拉斯·凯奇 Nicolas Cage ...2005  美国 德国  剧情 犯罪
https://movie.douban.com/subject/2222996/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2375245718.jpg,步履不停,  歩いても 歩いても,8.8,288164,日本的家庭电影已经是世界巅峰了，步履不停是巅峰中的佳作,导演: 是枝裕和 Hirokazu Koreeda   主演: 阿部宽 Hiroshi Abe  夏川结衣 Yu...2008  日本  剧情 家庭
https://movie.douban.com/subject/2133323/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2160195181.jpg,白日梦想家,  The Secret Life of Walter Mitty,8.6,516703, ,导演: 本·斯蒂勒 Ben Stiller   主演: 本·斯蒂勒 Ben Stiller  克里斯汀·...2013  美国 英国  剧情 喜剧 冒险
https://movie.douban.com/subject/25724855/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2259715855.jpg,房间,  Room,8.8,375269,被偷走的岁月，被伤害的生命，被禁锢的灵魂，终将被希望和善意救赎,导演: 伦尼·阿伯拉罕森 Lenny Abrahamson   主演: 布丽·拉尔森 Brie Larson...2015  爱尔兰 加拿大 英国 美国  剧情 家庭
https://movie.douban.com/subject/1293964/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,魂断蓝桥,  Waterloo Bridge,8.8,286060,中国式内在的美国电影,导演: 茂文·勒鲁瓦 Mervyn LeRoy   主演: 费雯·丽 Vivien Leigh  罗伯特·...1940  美国  剧情 爱情 战争
https://movie.douban.com/subject/1307394/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215102596.jpg,千年女优,  千年女優,8.8,279356,爱情是一场没有尽头的虚幻追逐,导演: 今敏 Satoshi Kon   主演: 庄司美代子 Miyoko Shôji  小山茉美 Mam...2001  日本  动画 剧情 爱情
https://movie.douban.com/subject/1308767/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg,谍影重重2,  The Bourne Supremacy,8.7,363062,谁说王家卫镜头很晃？,导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon  ...2004  美国 德国  动作 悬疑 惊悚
https://movie.douban.com/subject/1422283/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2319879389.jpg,高山下的花环, ,9.5,99119, ,导演: 谢晋 Jin Xie   主演: 吕晓禾 Xiaohe Lü  唐国强 Guoqiang Tang  何...1984(中国大陆)  1985  中国大陆  剧情 战争
https://movie.douban.com/subject/1457217/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443403700.jpg,哈利·波特与凤凰社,  Harry Potter and the Order of the Phoenix,8.5,595082, ,导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe...2007  英国 美国  奇幻 冒险
https://movie.douban.com/subject/26374197/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2535851348.jpg,蜘蛛侠：平行宇宙,  Spider-Man: Into the Spider-Verse,8.6,688630, ,导演: 鲍勃·佩尔西凯蒂 Bob Persichetti  彼得·拉姆齐 Peter Ramsey   主...2018  美国  动作 科幻 动画 冒险
https://movie.douban.com/subject/3552028/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2577248102.jpg,弱点,  The Blind Side,8.7,320726,拍掉身上的悲伤，从今天开始重新踏上追梦之旅,导演: 约翰·李·汉考克 John Lee Hancock   主演: 桑德拉·布洛克 Sandra Bu...2009  美国  剧情 家庭 传记 运动
https://movie.douban.com/subject/1304102/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg,谍影重重,  The Bourne Identity,8.6,440649,哗啦啦啦啦，天在下雨，哗啦啦啦啦，云在哭泣……找自己,导演: 道格·里曼 Doug Liman   主演: 马特·达蒙 Matt Damon  弗兰卡·波坦...2002  美国 德国 捷克  动作 悬疑 惊悚
https://movie.douban.com/subject/1293323/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1254404823.jpg,大红灯笼高高挂, ,8.8,292378, ,导演: 张艺谋 Yimou Zhang   主演: 巩俐 Li Gong  马精武 Jingwu Ma  何赛...1991  中国大陆 中国香港 中国台湾  剧情
https://movie.douban.com/subject/1305690/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2525770523.jpg,阿飞正传,  阿飛正傳,8.5,525283,王家卫是一种风格，张国荣是一个代表,导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung  张曼玉 Maggie C...1990  中国香港  犯罪 剧情 爱情
https://movie.douban.com/subject/2213597/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg,朗读者,  The Reader,8.6,461702,当爱情跨越年龄的界限，它似乎能变得更久远一点，成为一种责任，一种水到渠成的相濡以沫 ,导演: 史蒂芬·戴德利 Stephen Daldry   主演: 凯特·温丝莱特 Kate Winslet ...2008  美国 德国  剧情 爱情
https://movie.douban.com/subject/6874403/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg,再次出发之纽约遇见你,  Begin Again,8.6,437667,爱我就给我看你的播放列表,导演: 约翰·卡尼 John Carney   主演: 凯拉·奈特莉 Keira Knightley  马克...2013  美国  喜剧 爱情 音乐
https://movie.douban.com/subject/1295865/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2797313535.jpg,燃情岁月,  Legends of the Fall,8.7,294049,传奇，不是每个人都可以拥有,导演: 爱德华·兹威克 Edward Zwick   主演: 布拉德·皮特 Brad Pitt  安东...1994  美国  剧情 爱情 战争 西部
